MATERIALS PROCESSING AND MANFG,1467
CIVIL INFRASTRUCTURE SYSTEMS,1631
ENVIRONMENTAL SUSTAINABILITY,7643
CATALYSIS AND BIOCATALYSIS,1401
Biomechanics & Mechanobiology,7479
Chemistry of Life Processes,6883
BIOTECH, BIOCHEM & BIOMASS ENG,1491
COMMS, CIRCUITS & SENS SYS,7564
BIOPHOTONICS, IMAGING &SENSING,7236
BIOTECH, BIOCHEM & BIOMASS ENG,1491
ELECT, PHOTONICS, & MAG DEVICE,1517
FLUID DYNAMICS,1443
GEOMECHANICS & GEOMATERIALS,1634
NANO-BIOSENSING,7909
SERVICE ENTERPRISE SYSTEMS,1787
Chemical Synthesis,6878
COMMS, CIRCUITS & SENS SYS,7564
ALGEBRA,NUMBER THEORY,AND COM,1264
PROBABILITY,1263
APPLIED MATHEMATICS,1266
INTERFAC PROCESSES & THERMODYN,1414
ANALYSIS PROGRAM,1281
ALGEBRA,NUMBER THEORY,AND COM,1264
Manufacturing Machines & Equip,1468
COMMS, CIRCUITS & SENS SYS,7564
COMMS, CIRCUITS & SENS SYS,7564
ENVIRONMENTAL SUSTAINABILITY,7643
STATISTICS,1269
DYNAMICAL SYSTEMS,7478
BIOMEDICAL ENGINEERING,5345
MECHANICS OF MATERIALS,1630
ALGEBRA,NUMBER THEORY,AND COM,1264
Biomechanics & Mechanobiology,7479
Macromolec/Supramolec/Nano,6885
Environmental Chemical Science,6882
Manufacturing Machines & Equip,1468
ELECT, PHOTONICS, & MAG DEVICE,1517
CONTROL SYSTEMS,1632
ENERGY,POWER,ADAPTIVE SYS,7607
CIVIL INFRASTRUCTURE SYSTEMS,1631
EarthCube,8074
ENVIRONMENTAL ENGINEERING,1440
MECHANICS OF MATERIALS,1630
ENERGY,POWER,ADAPTIVE SYS,7607
Chemical Catalysis,6884
Chem Struct,Dynmcs&Mechansms B,9102
Manufacturing Machines & Equip,1468
GEOMORPHOLOGY & LAND USE DYNAM,7458
CONTROL SYSTEMS,1632
COMMS, CIRCUITS & SENS SYS,7564
MATERIALS AND SURFACE ENG,1633
HYDROLOGIC SCIENCES,1579
CONTROL SYSTEMS,1632
Enviro Health & Safety of Nano,1179
ENVIRONMENTAL ENGINEERING,1440
SOLAR-TERRESTRIAL,1523
INFO INTEGRATION & INFORMATICS,7364
GEOPHYSICS,1574
CHEMICAL OCEANOGRAPHY,1670
STATISTICS,1269
METAL & METALLIC NANOSTRUCTURE,1771
GEOGRAPHY AND SPATIAL SCIENCES,1352
ELECTRONIC/PHOTONIC MATERIALS,1775
Chem Struct,Dynmcs&Mechansms B,9102
Chem Struct,Dynmcs&Mechansms B,9102
PHYSICS OF LIVING SYSTEMS,7246
Chemistry of Life Processes,6883
POP & COMMUNITY ECOL PROG,1182
Secure &Trustworthy Cyberspace,8060
CONDENSED MATTER PHYSICS,1710
ECOSYSTEM STUDIES,1181
CAREER: FACULTY EARLY CAR DEV,1045
PRECISION MEASUREMENTS,1289
AERONOMY,1521
STATISTICS,1269
Failure Resistant Systems(FRS),8081
PALEOCLIMATE PROGRAM,1530
APPLIED MATHEMATICS,1266
CLIMATE & LARGE-SCALE DYNAMICS,5740
Chemical Synthesis,6878
ARCTIC NATURAL SCIENCES,5280
GRAPHICS & VISUALIZATION,7453
OFFICE OF MULTIDISCIPLINARY AC,1253
SPECIAL PROJECTS - CISE,1714
Chemistry of Life Processes,6883
STRUCTURAL MATERIALS AND MECH,1635
Chemistry of Life Processes,6883
Secure &Trustworthy Cyberspace,8060
TECTONICS,1572
BIOMATERIALS PROGRAM,7623
Environmental Chemical Science,6882
ECONOMICS,1320
METAL & METALLIC NANOSTRUCTURE,1771
Secure &Trustworthy Cyberspace,8060
POP & COMMUNITY ECOL PROG,1182
SOLID STATE & MATERIALS CHEMIS,1762
ALGEBRA,NUMBER THEORY,AND COM,1264
TOPOLOGY,1267
CAREER: FACULTY EARLY CAR DEV,1045
CONDENSED MATTER PHYSICS,1710
POLYMERS,1773
CERAMICS,1774
CERAMICS,1774
Macromolec/Supramolec/Nano,6885
EDUCATION AND HUMAN RESOURCES,1575
ANIMAL BEHAVIOR,7659
STATISTICS,1269
Cellular Dynamics and Function,1114
MATHEMATICAL PHYSICS,1287
PHYSICS OF LIVING SYSTEMS,7246
COMPUTATIONAL MATHEMATICS,1271
CAREER: FACULTY EARLY CAR DEV,1045
APPLIED MATHEMATICS,1266
INNOVATION & ORG SCIENCES(IOS),5376
GEOPHYSICS,1574
Macromolec/Supramolec/Nano,6885
TOPOLOGY,1267
BIOMATERIALS PROGRAM,7623
Secure &Trustworthy Cyberspace,8060
GEOMETRIC ANALYSIS,1265
CAREER: FACULTY EARLY CAR DEV,1045
ANTARCTIC GLACIOLOGY,5116
ENG INTERDISC RES (IDR),7951
Macromolec/Supramolec/Nano,6885
ATOMIC & MOLECULAR DYNAMICS,1291
Chemical Measurement & Imaging,6880
PERCEPTION, ACTION & COGNITION,7252
Chemical Synthesis,6878
FLUID DYNAMICS,1443
Secure &Trustworthy Cyberspace,8060
LINGUISTICS,1311
PARTICLE ASTROPHYSICS,1643
CAREER: FACULTY EARLY CAR DEV,1045
Chemical Catalysis,6884
PROBABILITY,1263
CAREER: FACULTY EARLY CAR DEV,1045
METAL & METALLIC NANOSTRUCTURE,1771
CONDENSED MATTER PHYSICS,1710
POLYMERS,1773
GEOPHYSICS,1574
HYDROLOGIC SCIENCES,1579
ORGANISM-ENVIRO INTERACTIONS,7657
ELECTRONIC/PHOTONIC MATERIALS,1775
APPLIED MATHEMATICS,1266
IGERT FULL PROPOSALS,1335
CULTURAL ANTHROPOLOGY,1390
CLIMATE & LARGE-SCALE DYNAMICS,5740
LIGO RESEARCH SUPPORT,1252
PHYSICAL & DYNAMIC METEOROLOGY,1525
INSTRUMENTATION & FACILITIES,1580
Cyberlearning: Transforming Ed,8020
ACTIVATION,7713
BIOLOGICAL OCEANOGRAPHY,1650
Failure Resistant Systems(FRS),8081
COMPUTER SYSTEMS,7354
MECHANICS OF MATERIALS,1630
ATMOSPHERIC CHEMISTRY,1524
INSTRUMENTATION & FACILITIES,1580
Failure Resistant Systems(FRS),8081
INSTRUMENTATION & FACILITIES,1580
Failure Resistant Systems(FRS),8081
Failure Resistant Systems(FRS),8081
SOFTWARE & HARDWARE FOUNDATION,7798
SPECIAL PROJECTS - CISE,1714
Failure Resistant Systems(FRS),8081
AERONOMY,1521
INSTRUMENTATION & FACILITIES,1580
Failure Resistant Systems(FRS),8081
DATANET,7726
INSTRUMENTATION & FACILITIES,1580
INSTRUMENTATION & FACILITIES,1580
DATANET,7726
Failure Resistant Systems(FRS),8081
REAL,7625
EVOLUTION OF DEVELOP MECHANISM,1080
SOFTWARE & HARDWARE FOUNDATION,7798
SMALL BUSINESS PHASE II,5373
Failure Resistant Systems(FRS),8081
Failure Resistant Systems(FRS),8081
Failure Resistant Systems(FRS),8081
Failure Resistant Systems(FRS),8081
DATANET,7726
ENG INTERDISC RES (IDR),7951
DATANET,7726
Failure Resistant Systems(FRS),8081
ANIMAL DEVELOPMENTAL MECHANSMS,1119
Failure Resistant Systems(FRS),8081
Failure Resistant Systems(FRS),8081
Failure Resistant Systems(FRS),8081
ALGORITHMIC FOUNDATIONS,7796
Biodiversity: Discov &Analysis,1198
Failure Resistant Systems(FRS),8081
INSTRUMENTAT & INSTRUMENT DEVP,1108
Secure &Trustworthy Cyberspace,8060
INSTRUMENTAT & INSTRUMENT DEVP,1108
PERCEPTION, ACTION & COGNITION,7252
EVOLUTION OF DEVELOP MECHANISM,1080
Failure Resistant Systems(FRS),8081
TUES-Type 2 Project,7511
Failure Resistant Systems(FRS),8081
STRUCTURAL MATERIALS AND MECH,1635
SPECIAL PROJECTS - CISE,1714
Biodiversity: Discov &Analysis,1198
ANIMAL BEHAVIOR,7659
SYMBIOSIS DEF & SELF RECOG,7656
WIDER,1133
CROSS-EF ACTIVITIES,7275
COGNEURO,1699
Broadening Participation - ENG,7680
INSTRUMENTAT & INSTRUMENT DEVP,1108
WIDER,1133
POP & COMMUNITY ECOL PROG,1182
INFO INTEGRATION & INFORMATICS,7364
CIVIL INFRASTRUCTURE SYSTEMS,1631
SCIENCE, TECH & SOCIETY,7603
ATMOSPHERIC CHEMISTRY,1524
OPERATIONS SUPPORT PROGRAM,5140
CROSS-EF ACTIVITIES,7275
SMALL BUSINESS PHASE II,5373
INSTRUMENTAT & INSTRUMENT DEVP,1108
ALGORITHMIC FOUNDATIONS,7796
Biodiversity: Discov &Analysis,1198
RES IN NETWORKING TECH & SYS,7363
ENVIRONMENTAL ENGINEERING,1440
ARCTIC RES & POLICY SUPPORT PR,5202
CI-TEAM,7477
,0658
ELECT, PHOTONICS, & MAG DEVICE,1517
ORGANIZATION,7712
POP & COMMUNITY ECOL PROG,1182
ROBERT NOYCE SCHOLARSHIP PGM,1795
ECOSYSTEM STUDIES,1181
SMALL BUSINESS PHASE II,5373
ECOSYSTEM STUDIES,1181
LINGUISTICS,1311
ARCTIC SOCIAL SCIENCES,5221
Biodiversity: Discov &Analysis,1198
POP & COMMUNITY ECOL PROG,1182
BIOMATERIALS PROGRAM,7623
SMALL BUSINESS PHASE II,5373
EarthCube,8074
INFO INTEGRATION & INFORMATICS,7364
CULTURAL ANTHROPOLOGY,1390
CROSS-EF ACTIVITIES,7275
ECOSYSTEM STUDIES,1181
MECHANICS OF MATERIALS,1630
BIOPHOTONICS, IMAGING &SENSING,7236
INSTRUMENTAT & INSTRUMENT DEVP,1108
INSTRUMENTAT & INSTRUMENT DEVP,1108
INSTRUMENTATION & FACILITIES,1580
SOFTWARE & HARDWARE FOUNDATION,7798
ANTARCTIC OCEAN & ATMOSPH SCI,5113
WIDER,1133
WIDER,1133
Cyberlearning: Transforming Ed,8020
EarthCube,8074
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
HYDROLOGIC SCIENCES,1579
SMALL BUSINESS PHASE II,5373
ENVIRONMENTAL SUSTAINABILITY,7643
CHEMICAL & BIOLOGICAL SEPAR,1417
Computing Ed for 21st Century,7382
SMALL BUSINESS PHASE II,5373
LONG-TERM RSCH IN ENVIR BIO,1196
SYMBIOSIS DEF & SELF RECOG,7656
PHYLOGENETIC SYSTEMATICS,1171
WIDER,1133
TUES-Type 3 Project,7512
WIDER,1133
ECONOMICS,1320
PLANT FUNGAL & MICROB DEV MECH,1118
SMALL BUSINESS PHASE II,5373
LONG-TERM RSCH IN ENVIR BIO,1196
Chemistry of Life Processes,6883
WIDER,1133
POP & COMMUNITY ECOL PROG,1182
GEOPHYSICS,1574
PARTICULATE &MULTIPHASE PROCES,1415
ANIMAL BEHAVIOR,7659
SMALL BUSINESS PHASE II,5373
ANIMAL DEVELOPMENTAL MECHANSMS,1119
EVOLUTION OF DEVELOP MECHANISM,1080
ENG INTERDISC RES (IDR),7951
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SCIENCE, TECH & SOCIETY,7603
WIDER,1133
SMALL BUSINESS PHASE II,5373
ORGANIZATION,7712
DISCOVERY RESEARCH K-12,7645
WIDER,1133
WIDER,1133
CI-TEAM,7477
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
ECOSYSTEM STUDIES,1181
WIDER,1133
CULTURAL ANTHROPOLOGY,1390
GLOBAL CHANGE,1577
SIGNAL PROCESSING,7936
SYMBIOSIS DEF & SELF RECOG,7656
SMALL BUSINESS PHASE II,5373
AERONOMY,1521
ANIMAL BEHAVIOR,7659
SCIENCE, TECH & SOCIETY,7603
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
WIDER,1133
WIDER,1133
Human-Centered Computing,7367
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
PROCESSES STRUCS & INTEGRITY,7658
PALEOCLIMATE PROGRAM,1530
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
PHYSICAL OCEANOGRAPHY,1610
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SCIENCE, TECH & SOCIETY,7603
SCIENCE, TECH & SOCIETY,7603
PHYLOGENETIC SYSTEMATICS,1171
SYMBIOSIS DEF & SELF RECOG,7656
ARCTIC NATURAL SCIENCES,5280
PHYLOGENETIC SYSTEMATICS,1171
SYMBIOSIS DEF & SELF RECOG,7656
EVOLUTIONARY GENETICS,7378
AISL,7259
PHYLOGENETIC SYSTEMATICS,1171
ECOSYSTEM STUDIES,1181
LINGUISTICS,1311
BIOMATERIALS PROGRAM,7623
ORGANISM-ENVIRO INTERACTIONS,7657
PARTICLE ASTROPHYSICS,1643
POP & COMMUNITY ECOL PROG,1182
PHYLOGENETIC SYSTEMATICS,1171
PLANT FUNGAL & MICROB DEV MECH,1118
Biodiversity: Discov &Analysis,1198
LONG-TERM RSCH IN ENVIR BIO,1196
SCIENCE, TECH & SOCIETY,7603
POP & COMMUNITY ECOL PROG,1182
CYBERINFRASTRUCTURE,7231
SCIENCE, TECH & SOCIETY,7603
STATISTICS,1269
POP & COMMUNITY ECOL PROG,1182
INFORMATION TECHNOLOGY RESEARC,1640
Systems and Synthetic Biology,8011
Cyberlearning: Transforming Ed,8020
ORGANISM-ENVIRO INTERACTIONS,7657
EXP PROG TO STIM COMP RES,9150
POP & COMMUNITY ECOL PROG,1182
POP & COMMUNITY ECOL PROG,1182
POP & COMMUNITY ECOL PROG,1182
ORGANISM-ENVIRO INTERACTIONS,7657
Biodiversity: Discov &Analysis,1198
INTERFAC PROCESSES & THERMODYN,1414
SOCIOLOGY,1331
POP & COMMUNITY ECOL PROG,1182
SCIENCE, TECH & SOCIETY,7603
PHYLOGENETIC SYSTEMATICS,1171
SYMBIOSIS DEF & SELF RECOG,7656
CULTURAL ANTHROPOLOGY,1390
SCIENCE, TECH & SOCIETY,7603
SYMBIOSIS DEF & SELF RECOG,7656
ORGANISM-ENVIRO INTERACTIONS,7657
POP & COMMUNITY ECOL PROG,1182
PHYLOGENETIC SYSTEMATICS,1171
ACTIVATION,7713
SCIENCE, TECH & SOCIETY,7603
PERCEPTION, ACTION & COGNITION,7252
PHYLOGENETIC SYSTEMATICS,1171
PERCEPTION, ACTION & COGNITION,7252
SCIENCE, TECH & SOCIETY,7603
PALEOCLIMATE PROGRAM,1530
PHYLOGENETIC SYSTEMATICS,1171
EVOLUTION OF DEVELOP MECHANISM,1080
ECOSYSTEM STUDIES,1181
ORGANISM-ENVIRO INTERACTIONS,7657
PHYLOGENETIC SYSTEMATICS,1171
SPECIAL PROGRAMS IN ASTRONOMY,1219
SCIENCE, TECH & SOCIETY,7603
POP & COMMUNITY ECOL PROG,1182
ANIMAL BEHAVIOR,7659
ROBUST INTELLIGENCE,7495
LINGUISTICS,1311
ECOSYSTEM STUDIES,1181
POP & COMMUNITY ECOL PROG,1182
EVOLUTIONARY ECOLOGY,7377
EVOLUTION OF DEVELOP MECHANISM,1080
PROCESSES STRUCS & INTEGRITY,7658
EVOLUTIONARY GENETICS,7378
MODULATION,7714
SCIENCE, TECH & SOCIETY,7603
SOCIOLOGY,1331
PHYLOGENETIC SYSTEMATICS,1171
PHYLOGENETIC SYSTEMATICS,1171
CROSS-EF ACTIVITIES,7275
PERCEPTION, ACTION & COGNITION,7252
PERCEPTION, ACTION & COGNITION,7252
PERCEPTION, ACTION & COGNITION,7252
PLANT FUNGAL & MICROB DEV MECH,1118
SCIENCE, TECH & SOCIETY,7603
EVOLUTION OF DEVELOP MECHANISM,1080
ANIMAL BEHAVIOR,7659
POP & COMMUNITY ECOL PROG,1182
Human-Centered Computing,7367
PROCESSES STRUCS & INTEGRITY,7658
ACTIVATION,7713
ROBUST INTELLIGENCE,7495
ECOSYSTEM STUDIES,1181
SCIENCE, TECH & SOCIETY,7603
SCIENCE, TECH & SOCIETY,7603
POP & COMMUNITY ECOL PROG,1182
SCIENCE, TECH & SOCIETY,7603
EVOLUTION OF DEVELOP MECHANISM,1080
ANIMAL BEHAVIOR,7659
SOCIAL-COMPUTATIONAL SYSTEMS,7953
PERCEPTION, ACTION & COGNITION,7252
ANIMAL BEHAVIOR,7659
EVOLUTIONARY GENETICS,7378
GRADUATE RESEARCH FELLOWSHIPS,7172
POP & COMMUNITY ECOL PROG,1182
Systematics & Biodiversity Sci,7374
PLANT FUNGAL & MICROB DEV MECH,1118
EVOLUTION OF DEVELOP MECHANISM,1080
SCIENCE, TECH & SOCIETY,7603
Biodiversity: Discov &Analysis,1198
SCIENCE, TECH & SOCIETY,7603
PROCESSES STRUCS & INTEGRITY,7658
POP & COMMUNITY ECOL PROG,1182
CYBER-PHYSICAL SYSTEMS (CPS),7918
CI-TEAM,7477
SCIENCE, TECH & SOCIETY,7603
EVOLUTIONARY ECOLOGY,7377
POP & COMMUNITY ECOL PROG,1182
ORGANIZATION,7712
ANIMAL DEVELOPMENTAL MECHANSMS,1119
SCIENCE, TECH & SOCIETY,7603
POP & COMMUNITY ECOL PROG,1182
ORGANISM-ENVIRO INTERACTIONS,7657
PLANT FUNGAL & MICROB DEV MECH,1118
POP & COMMUNITY ECOL PROG,1182
National Robotics Initiative,8013
ORGANIZATION,7712
PROCESSES STRUCS & INTEGRITY,7658
EVOLUTIONARY GENETICS,7378
INFORMATION TECHNOLOGY RESEARC,1640
PHYLOGENETIC SYSTEMATICS,1171
WIDER,1133
ECOLOGY OF INFECTIOUS DISEASES,7242
EVOLUTIONARY GENETICS,7378
EVOLUTIONARY ECOLOGY,7377
POP & COMMUNITY ECOL PROG,1182
ANIMAL BEHAVIOR,7659
ORGANISM-ENVIRO INTERACTIONS,7657
POP & COMMUNITY ECOL PROG,1182
EVOLUTIONARY GENETICS,7378
ANIMAL BEHAVIOR,7659
POP & COMMUNITY ECOL PROG,1182
EVOLUTION OF DEVELOP MECHANISM,1080
COLLABORATIVE RESEARCH,7298
PROCESSES STRUCS & INTEGRITY,7658
ORGANISM-ENVIRO INTERACTIONS,7657
SYMBIOSIS DEF & SELF RECOG,7656
ANIMAL DEVELOPMENTAL MECHANSMS,1119
ACTIVATION,7713
ORGANIZATION,7712
ANIMAL BEHAVIOR,7659
EVOLUTIONARY ECOLOGY,7377
Advanc Revisionary Taxon & Sys,7375
PHYLOGENETIC SYSTEMATICS,1171
POP & COMMUNITY ECOL PROG,1182
ACTIVATION,7713
EVOLUTIONARY GENETICS,7378
ADVANCES IN BIO INFORMATICS,1165
MPS DMR INSTRUMENTATION,1750
POP & COMMUNITY ECOL PROG,1182
ORGANIZATION,7712
PHYLOGENETIC SYSTEMATICS,1171
ACTIVATION,7713
EVOLUTIONARY ECOLOGY,7377
ANIMAL BEHAVIOR,7659
ROBUST INTELLIGENCE,7495
PHYLOGENETIC SYSTEMATICS,1171
EVOLUTIONARY GENETICS,7378
ANIMAL BEHAVIOR,7659
EXP PROG TO STIM COMP RES,9150
PROCESSES STRUCS & INTEGRITY,7658
PHYLOGENETIC SYSTEMATICS,1171
EVOLUTIONARY ECOLOGY,7377
POP & COMMUNITY ECOL PROG,1182
POP & COMMUNITY ECOL PROG,1182
ANIMAL BEHAVIOR,7659
ACTIVATION,7713
PHYLOGENETIC SYSTEMATICS,1171
PHYLOGENETIC SYSTEMATICS,1171
INFORMATION TECHNOLOGY RESEARC,1640
PLANT FUNGAL & MICROB DEV MECH,1118
PLANT GENOME RESEARCH PROJECT,1329
ANIMAL DEVELOPMENTAL MECHANSMS,1119
SYMBIOSIS DEF & SELF RECOG,7656
POP & COMMUNITY ECOL PROG,1182
PROCESSES STRUCS & INTEGRITY,7658
PROBABILITY,1263
ORGANISM-ENVIRO INTERACTIONS,7657
ECOSYSTEM STUDIES,1181
EVOLUTIONARY GENETICS,7378
PROCESSES STRUCS & INTEGRITY,7658
ANIMAL DEVELOPMENTAL MECHANSMS,1119
POP & COMMUNITY ECOL PROG,1182
ORGANIZATION,7712
PHYLOGENETIC SYSTEMATICS,1171
ECOSYSTEM STUDIES,1181
POP & COMMUNITY ECOL PROG,1182
PROCESSES STRUCS & INTEGRITY,7658
ANIMAL DEVELOPMENTAL MECHANSMS,1119
INFORMATION TECHNOLOGY RESEARC,1640
PHYLOGENETIC SYSTEMATICS,1171
POP & COMMUNITY ECOL PROG,1182
POP & COMMUNITY ECOL PROG,1182
Systematics & Biodiversity Sci,7374
PHYLOGENETIC SYSTEMATICS,1171
Antarctic Astrophys&Geosp Sci,5115
Biodiversity: Discov &Analysis,1198
EXP PROG TO STIM COMP RES,9150
ECOSYSTEM STUDIES,1181
PLANT GENOME RESEARCH PROJECT,1329
ANIMAL BEHAVIOR,7659
PLANT FUNGAL & MICROB DEV MECH,1118
ANIMAL DEVELOPMENTAL MECHANSMS,1119
ORGANISM-ENVIRO INTERACTIONS,7657
POP & COMMUNITY ECOL PROG,1182
ORGANISM-ENVIRO INTERACTIONS,7657
EVOLUTION OF DEVELOP MECHANISM,1080
SYMBIOSIS DEF & SELF RECOG,7656
ANIMAL DEVELOPMENTAL MECHANSMS,1119
ECONOMICS,1320
SYMBIOSIS DEF & SELF RECOG,7656
PLANT FUNGAL & MICROB DEV MECH,1118
ORGANISM-ENVIRO INTERACTIONS,7657
POP & COMMUNITY ECOL PROG,1182
SYMBIOSIS DEF & SELF RECOG,7656
ANIMAL BEHAVIOR,7659
PROCESSES STRUCS & INTEGRITY,7658
POP & COMMUNITY ECOL PROG,1182
Biodiversity: Discov &Analysis,1198
PHYLOGENETIC SYSTEMATICS,1171
ANIMAL DEVELOPMENTAL MECHANSMS,1119
PROCESSES STRUCS & INTEGRITY,7658
PHYLOGENETIC SYSTEMATICS,1171
ORGANISM-ENVIRO INTERACTIONS,7657
EVOLUTIONARY ECOLOGY,7377
EVOLUTIONARY ECOLOGY,7377
PHYLOGENETIC SYSTEMATICS,1171
Human-Centered Computing,7367
ANIMAL BEHAVIOR,7659
Biodiversity: Discov &Analysis,1198
ACTIVATION,7713
ORGANISM-ENVIRO INTERACTIONS,7657
EVOLUTIONARY ECOLOGY,7377
ECONOMICS,1320
TOPOLOGY,1267
BIOMATERIALS PROGRAM,7623
ROBERT NOYCE SCHOLARSHIP PGM,1795
INFORMATION TECHNOLOGY RESEARC,1640
Human-Centered Computing,7367
NANO-BIOSENSING,7909
INFORMATION TECHNOLOGY RESEARC,1640
SERVICE ENTERPRISE SYSTEMS,1787
INFO INTEGRATION & INFORMATICS,7364
RES IN NETWORKING TECH & SYS,7363
LSST - CONCEPT & DEVELOPMENT,055F
Human-Centered Computing,7367
ENG INTERDISC RES (IDR),7951
S-STEM:SCHLR SCI TECH ENG&MATH,1536
RES IN NETWORKING TECH & SYS,7363
PARTICULATE &MULTIPHASE PROCES,1415
S-STEM:SCHLR SCI TECH ENG&MATH,1536
PHYSICAL OCEANOGRAPHY,1610
INFORMATION TECHNOLOGY RESEARC,1640
ENGINEERING DESIGN AND INNOVAT,1464
Cyberlearning: Transforming Ed,8020
REAL,7625
BIOMEDICAL ENGINEERING,5345
GEOTECHNICAL ENGINEERING,1636
REAL,7625
ENGINEERING DESIGN AND INNOVAT,1464
INFORMATION TECHNOLOGY RESEARC,1640
CULTURAL ANTHROPOLOGY,1390
ORGANISM-ENVIRO INTERACTIONS,7657
Human-Centered Computing,7367
MACROSYSTEM BIOLOGY,7959
CATALYSIS AND BIOCATALYSIS,1401
MATERIALS PROCESSING AND MANFG,1467
PHYSICAL & DYNAMIC METEOROLOGY,1525
Gen & Age Rel Disabilities Eng,5342
SCIENCE OF LEARN CTRS- CENTERS,7278
DECISION RISK & MANAGEMENT SCI,1321
COLLABORATIVE RESEARCH,7298
TUES-Type 2 Project,7511
Secure &Trustworthy Cyberspace,8060
ARCTIC SOCIAL SCIENCES,5221
Secure &Trustworthy Cyberspace,8060
,L122
CULTURAL ANTHROPOLOGY,1390
CHEMICAL OCEANOGRAPHY,1670
I-Corps,8023
ENG INTERDISC RES (IDR),7951
RES IN NETWORKING TECH & SYS,7363
CULTURAL ANTHROPOLOGY,1390
iEdison Database,134P
NAT ECOLOGICAL OBSERVATORY NET,7350
GEO TEACH,7611
ECONOMICS,1320
BIOLOGICAL OCEANOGRAPHY,1650
Structure,Dynamics &Mechanisms,6879
ALGEBRA,NUMBER THEORY,AND COM,1264
SOCIOLOGY,1331
DISCOVERY RESEARCH K-12,7645
I-Corps,8023
RES IN NETWORKING TECH & SYS,7363
SPECIAL STUDIES AND ANALYSES,1385
STATISTICS,1269
Catalyzing New Intl Collab,7299
REAL,7625
PROJECTS,1978
DECISION RISK & MANAGEMENT SCI,1321
MARINE GEOLOGY AND GEOPHYSICS,1620
ANIMAL BEHAVIOR,7659
SPECIAL STUDIES AND ANALYSES,1385
CATALYSIS AND BIOCATALYSIS,1401
CATALYSIS AND BIOCATALYSIS,1401
CATALYSIS AND BIOCATALYSIS,1401
CULTURAL ANTHROPOLOGY,1390
DISCOVERY RESEARCH K-12,7645
PHYSICAL & DYNAMIC METEOROLOGY,1525
ECONOMICS,1320
I-Corps,8023
INSTRUMENTATION & FACILITIES,1580
PHYSICAL OCEANOGRAPHY,1610
SOCIOLOGY,1331
I-Corps,8023
Science of Organizations,8031
SOCIOLOGY,1331
Secure &Trustworthy Cyberspace,8060
PHYSICAL OCEANOGRAPHY,1610
BIOMEDICAL ENGINEERING,5345
S-STEM:SCHLR SCI TECH ENG&MATH,1536
INSTRUMENTATION & FACILITIES,1580
CATALYSIS AND BIOCATALYSIS,1401
ALGEBRA,NUMBER THEORY,AND COM,1264
SPECIAL PROGRAMS IN ASTRONOMY,1219
Biological Anthropology,1392
S-STEM:SCHLR SCI TECH ENG&MATH,1536
MACROSYSTEM BIOLOGY,7959
SOLAR-TERRESTRIAL,1523
ARCHAEOLOGY,1391
SOCIOLOGY,1331
ALGEBRA,NUMBER THEORY,AND COM,1264
BIOMEDICAL ENGINEERING,5345
COMPUTER ARCHITECTURE,7941
S-STEM:SCHLR SCI TECH ENG&MATH,1536
S-STEM:SCHLR SCI TECH ENG&MATH,1536
CYBER-PHYSICAL SYSTEMS (CPS),7918
SOCIOLOGY,1331
CULTURAL ANTHROPOLOGY,1390
SCIENCE, TECH & SOCIETY,7603
CHEMICAL OCEANOGRAPHY,1670
DISCOVERY RESEARCH K-12,7645
TOPOLOGY,1267
PHYSICAL OCEANOGRAPHY,1610
EARS,7976
ARCHAEOLOGY,1391
MARINE GEOLOGY AND GEOPHYSICS,1620
AERONOMY,1521
ALGEBRA,NUMBER THEORY,AND COM,1264
ANTARCTIC LOGISTICS SUPPORT,5146
I-Corps,8023
S-STEM:SCHLR SCI TECH ENG&MATH,1536
CHEMICAL OCEANOGRAPHY,1670
METHOD, MEASURE & STATS,1333
DMR SHORT TERM SUPPORT,1712
MARINE GEOLOGY AND GEOPHYSICS,1620
S-STEM:SCHLR SCI TECH ENG&MATH,1536
I-Corps,8023
METHOD, MEASURE & STATS,1333
OCE,6899
DECISION RISK & MANAGEMENT SCI,1321
BIOLOGICAL OCEANOGRAPHY,1650
MARINE GEOLOGY AND GEOPHYSICS,1620
S-STEM:SCHLR SCI TECH ENG&MATH,1536
S-STEM:SCHLR SCI TECH ENG&MATH,1536
